score,tier,actual,predicted
0.11627541232734241,LEGITIMATE,0,0
0.04646969379103483,LEGITIMATE,0,0
0.041771210474900976,LEGITIMATE,0,0
0.059806368889538365,LEGITIMATE,0,0
0.15311608092592963,LEGITIMATE,0,0
0.09569609798294135,LEGITIMATE,0,0
0.07149447539842259,LEGITIMATE,0,0
0.041140521938925985,LEGITIMATE,0,0
0.060335836823866645,LEGITIMATE,0,0
0.1309255675461385,LEGITIMATE,0,0
0.06289359535795389,LEGITIMATE,0,0
0.0887253250424166,LEGITIMATE,0,0
0.0643868533962699,LEGITIMATE,0,0
0.11098092390491363,LEGITIMATE,0,0
0.05690112288139762,LEGITIMATE,0,0
0.01544036112251649,LEGITIMATE,0,0
0.13203826838242097,LEGITIMATE,0,0
0.06665564843256264,LEGITIMATE,0,0
0.1272838439651013,LEGITIMATE,0,0
0.15129140853431497,LEGITIMATE,0,0
0.15575663749972005,LEGITIMATE,0,0
0.09232489235106606,LEGITIMATE,0,0
0.08053640068650098,LEGITIMATE,0,0
0.10296383501644277,LEGITIMATE,0,0
0.11738352588448538,LEGITIMATE,0,0
0.07773744189167407,LEGITIMATE,0,0
0.08427866902145244,LEGITIMATE,0,0
0.03630857538317035,LEGITIMATE,0,0
0.1320401306956568,LEGITIMATE,0,0
0.06020151282971391,LEGITIMATE,0,0
0.15681864911299545,LEGITIMATE,0,0
0.08960785392342502,LEGITIMATE,0,0
0.060605389255210036,LEGITIMATE,0,0
0.08105796125897348,LEGITIMATE,0,0
0.15167521118888075,LEGITIMATE,0,0
0.1723898190845076,LEGITIMATE,0,0
0.023760151135402526,LEGITIMATE,0,0
0.1093089561669363,LEGITIMATE,0,0
0.07472993560736604,LEGITIMATE,0,0
0.0011201182386621174,LEGITIMATE,0,0
0.05181038734506674,LEGITIMATE,0,0
0.044912872895213715,LEGITIMATE,0,0
0.05948613631591711,LEGITIMATE,0,0
0.06506270217860946,LEGITIMATE,0,0
0.07151519260416903,LEGITIMATE,0,0
0.07081679996487424,LEGITIMATE,1,0
0.09711909921613653,LEGITIMATE,0,0
0.07419649861406599,LEGITIMATE,0,0
0.04353742082343603,LEGITIMATE,0,0
0.06832220526104349,LEGITIMATE,0,0
0.08962188061754996,LEGITIMATE,0,0
0.17131740698922301,LEGITIMATE,0,0
0.10173865030735738,LEGITIMATE,0,0
0.06529161243130124,LEGITIMATE,0,0
0.04517334935082935,LEGITIMATE,0,0
0.08308796312879871,LEGITIMATE,0,0
0.08558290393947438,LEGITIMATE,0,0
0.15230106497702198,LEGITIMATE,0,0
0.09165103170806567,LEGITIMATE,0,0
0.12080787822944275,LEGITIMATE,0,0
0.11101541232043902,LEGITIMATE,0,0
0.09751238999792138,LEGITIMATE,0,0
0.123472214879816,LEGITIMATE,0,0
0.042745557280925515,LEGITIMATE,0,0
0.07472520651978634,LEGITIMATE,0,0
0.13712868922118068,LEGITIMATE,0,0
0.2098117176977359,LEGITIMATE,0,0
0.0835051783737264,LEGITIMATE,0,0
0.14780563403397265,LEGITIMATE,0,0
0.17801225966268727,LEGITIMATE,0,0
0.1255863221523652,LEGITIMATE,0,0
0.16877834490365423,LEGITIMATE,0,0
0.07546097626968193,LEGITIMATE,0,0
0.851640034532141,HIGH RISK,1,1
0.05582923401468035,LEGITIMATE,0,0
0.02268839160113674,LEGITIMATE,0,0
0.18385816464873866,LEGITIMATE,0,0
0.08484211340037415,LEGITIMATE,0,0
0.03374819783171885,LEGITIMATE,0,0
0.11723255157458105,LEGITIMATE,0,0
0.1109669255896852,LEGITIMATE,0,0
0.11022911668759611,LEGITIMATE,0,0
0.064449053931914,LEGITIMATE,0,0
0.14485722020775235,LEGITIMATE,0,0
0.043986872558233886,LEGITIMATE,0,0
0.017760280706869514,LEGITIMATE,0,0
0.1302942888738246,LEGITIMATE,0,0
0.13049562449287036,LEGITIMATE,0,0
0.06071355893202811,LEGITIMATE,0,0
0.05684983030372566,LEGITIMATE,0,0
0.046555774005105556,LEGITIMATE,0,0
0.0900350532490084,LEGITIMATE,0,0
